Date,ABBN.VX,ADEN.VX,BAER.VX,CFR.VX,CSGN.VX,GEBN.VX,GIVN.VX,LHN.VX,LONN.VX,NESN.VX,NOVN.VX,ROG.VX,SCMN.VX,SGSN.VX,SIK.VX,SLHN.VX,SREN.VX,UBSG.VX,UHR.VX,ZURN.VX
2017-09-08,22.719998999999998,69.699997,53.299999,88.050003,13.98,439.200012,2007.0,56.799999,246.899994,81.050003,81.0,244.30000299999998,475.299988,2175.0,6920.0,331.5,82.150002,15.64,382.100006,278.600006
2017-09-07,22.77,70.099998,53.25,87.349998,13.9,441.799988,2009.0,56.200001,245.80000299999998,80.849998,80.949997,242.899994,477.60000599999995,2193.0,6935.0,333.5,82.900002,17.35,380.700012,280.0
2017-09-06,22.73,69.699997,53.349998,86.099998,14.01,438.5,1973.0,55.950001,242.5,80.550003,80.099998,242.600006,475.10000599999995,2176.0,6800.0,335.399994,83.75,15.56,375.399994,280.5
2017-09-05,22.610001,69.75,53.049999,86.0,13.92,438.5,1977.0,56.5,244.0,80.949997,80.099998,242.30000299999998,476.0,2136.0,6800.0,337.299988,84.5,15.51,377.200012,282.5
2017-09-04,22.450001,69.849998,53.400002,84.900002,14.0,438.39999400000005,1973.0,56.849998,243.100006,80.25,80.050003,242.69999700000002,477.60000599999995,2142.0,6870.0,342.200012,85.849998,15.7,378.0,285.0
2017-09-01,22.41,70.050003,54.299999,86.099998,14.17,439.10000599999995,1973.0,57.150002,244.5,81.0,80.849998,244.19999700000002,481.89999400000005,2150.0,6875.0,347.0,86.949997,17.35,386.399994,287.200012
2017-08-31,22.200001,69.5,53.599998,85.75,14.1,438.10000599999995,1960.0,56.349998,242.80000299999998,81.349998,80.900002,243.5,483.60000599999995,2143.0,6800.0,343.200012,86.849998,15.8,382.799988,286.899994
2017-08-30,21.9,69.199997,53.400002,85.050003,14.09,441.200012,1964.0,56.099998,242.0,80.949997,79.25,241.19999700000002,480.60000599999995,2129.0,6720.0,344.799988,86.25,15.83,377.799988,286.299988
2017-08-29,21.709999,68.449997,53.0,84.949997,14.0,439.299988,1948.0,55.950001,237.100006,80.599998,79.199997,241.100006,474.60000599999995,2112.0,6655.0,338.700012,85.5,15.71,375.100006,285.299988
2017-08-28,22.08,69.0,53.650002,85.5,14.36,441.10000599999995,1961.0,57.0,237.80000299999998,80.349998,79.400002,241.899994,477.0,2129.0,6655.0,344.0,87.0,16.01,376.299988,290.100006
2017-08-25,22.26,69.650002,53.75,85.25,14.43,444.39999400000005,1968.0,57.25,237.80000299999998,80.599998,80.199997,242.0,479.0,2149.0,6700.0,346.700012,87.900002,16.08,377.600006,292.100006
2017-08-24,22.290001,70.650002,53.799999,85.0,14.36,445.5,1967.0,57.650002,236.5,81.449997,80.449997,242.5,481.89999400000005,2157.0,6750.0,345.899994,88.5,16.110001,377.5,292.700012
2017-08-23,22.33,71.25,53.549999,84.0,14.35,447.0,1953.0,58.099998,233.69999700000002,82.050003,80.550003,242.899994,482.700012,2155.0,6735.0,345.700012,88.599998,16.09,374.299988,293.0
2017-08-22,22.309998999999998,71.25,54.400002,83.75,14.36,456.89999400000005,1953.0,58.200001,234.399994,81.949997,80.650002,243.0,484.700012,2161.0,6700.0,347.200012,88.449997,16.129998999999998,373.799988,292.700012
2017-08-21,21.889999,70.300003,53.950001,82.449997,14.26,452.0,1935.0,57.549999,230.19999700000002,81.300003,79.949997,240.399994,479.5,2144.0,6695.0,346.299988,87.650002,16.110001,371.5,291.700012
2017-08-18,21.940001000000002,70.25,53.900002,82.199997,14.38,446.5,1930.0,57.5,229.100006,80.849998,79.800003,241.399994,474.60000599999995,2141.0,6640.0,346.200012,87.449997,16.23,371.0,291.600006
2017-08-17,22.48,71.199997,54.700001,83.599998,14.59,479.0,1954.0,58.5,232.19999700000002,81.849998,81.949997,245.100006,478.700012,2169.0,6715.0,350.399994,88.699997,16.610001,377.299988,296.200012
2017-08-16,22.48,71.199997,54.700001,83.599998,14.59,479.0,1954.0,58.5,232.19999700000002,81.849998,81.949997,245.100006,478.700012,2169.0,6715.0,350.399994,88.699997,16.610001,377.299988,296.200012
2017-08-15,22.290001,70.099998,54.299999,84.150002,14.63,479.700012,1940.0,58.150002,224.80000299999998,82.400002,81.5,244.399994,481.60000599999995,2154.0,6715.0,350.899994,89.349998,16.65,381.899994,294.0
2017-08-14,22.290001,70.099998,54.299999,84.150002,14.63,479.700012,1940.0,58.150002,224.80000299999998,82.400002,81.5,244.399994,481.60000599999995,2154.0,6715.0,350.899994,89.349998,16.65,381.899994,294.0
2017-08-11,21.98,68.949997,52.450001,82.599998,14.34,470.200012,1916.0,57.5,222.30000299999998,80.849998,79.900002,242.30000299999998,472.89999400000005,2127.0,6590.0,345.399994,88.25,17.35,375.899994,289.200012
2017-08-10,22.08,69.400002,53.400002,83.25,14.53,472.60000599999995,1928.0,58.049999,223.0,81.75,80.449997,243.0,476.5,2149.0,6560.0,348.299988,88.650002,16.549999,377.399994,292.100006
2017-08-09,22.309998999999998,73.900002,53.900002,83.800003,14.76,476.5,1944.0,58.450001,224.899994,82.199997,80.949997,244.19999700000002,479.200012,2164.0,6610.0,354.5,90.300003,17.35,383.100006,293.299988
2017-08-08,22.809998999999998,74.949997,55.299999,85.349998,15.22,481.89999400000005,1966.0,59.75,227.0,83.550003,82.449997,247.399994,482.5,2186.0,6685.0,363.5,91.650002,16.92,393.700012,297.5
2017-08-07,22.620001000000002,74.599998,55.650002,85.449997,15.27,483.39999400000005,1971.0,59.5,228.19999700000002,83.150002,82.050003,247.399994,481.700012,2178.0,6660.0,362.899994,91.900002,16.959999,395.700012,298.100006
2017-08-04,22.75,74.400002,55.5,85.349998,15.27,482.0,1979.0,58.950001,228.5,83.199997,82.599998,248.19999700000002,480.89999400000005,2181.0,6730.0,362.799988,92.050003,17.35,398.700012,297.200012
2017-08-03,22.76,73.949997,55.75,84.349998,14.96,475.60000599999995,1967.0,58.549999,230.30000299999998,82.599998,82.349998,246.899994,479.200012,2175.0,6735.0,361.700012,94.949997,16.940001000000002,395.100006,298.600006
2017-08-02,22.799999,74.449997,55.549999,83.150002,14.92,473.5,1973.0,57.900002,232.0,82.25,82.75,246.399994,476.39999400000005,2164.0,6625.0,361.600006,94.699997,16.92,392.0,298.700012
2017-07-31,22.700001,73.650002,54.700001,82.150002,14.88,465.200012,1925.0,58.049999,230.399994,81.699997,82.400002,244.899994,472.700012,2138.0,6645.0,353.0,93.25,16.82,383.600006,294.5
2017-07-28,22.66,73.050003,54.099998,81.900002,15.13,457.799988,1913.0,57.549999,231.399994,81.699997,81.650002,242.5,471.89999400000005,2157.0,6650.0,347.399994,92.800003,16.9,382.899994,292.700012
2017-07-27,22.469998999999998,72.75,54.650002,80.650002,14.67,454.299988,1917.0,57.299999,233.399994,81.550003,81.75,242.899994,475.0,2175.0,6655.0,346.100006,92.699997,17.35,377.5,294.299988
2017-07-26,22.32,72.449997,53.299999,79.449997,14.71,451.39999400000005,1919.0,57.299999,231.100006,82.349998,80.800003,242.399994,472.299988,2175.0,6565.0,343.200012,91.949997,17.35,369.0,290.5
2017-07-25,22.305,71.599998,53.75,78.900002,14.58,447.799988,1905.0,57.549999,214.30000299999998,82.199997,79.800003,242.30000299999998,466.5,2170.0,6490.0,341.700012,91.650002,17.27,368.200012,289.899994
2017-07-24,22.16,70.849998,52.099998,79.150002,14.45,449.89999400000005,1902.0,57.150002,213.399994,81.849998,79.550003,242.600006,467.0,2193.0,6470.0,338.399994,90.449997,17.35,366.0,286.0
2017-07-21,22.540001,71.449997,49.869999,80.150002,14.24,451.10000599999995,1921.0,56.400002,215.399994,82.699997,80.300003,244.0,469.39999400000005,2214.0,6445.0,337.600006,90.699997,16.67,371.0,286.399994
2017-07-20,23.24,72.300003,50.650002,79.949997,14.5,457.10000599999995,1901.0,56.849998,216.69999700000002,83.349998,81.300003,245.30000299999998,471.5,2255.0,6505.0,341.5,90.150002,17.01,363.399994,288.299988
2017-07-19,23.9,72.900002,50.549999,80.0,14.44,457.89999400000005,1960.0,56.700001,217.5,83.349998,81.199997,244.100006,470.89999400000005,2260.0,6475.0,341.299988,90.150002,16.950001,360.5,288.0
2017-07-18,23.780001000000002,72.349998,50.450001,79.400002,14.32,456.299988,1965.0,57.200001,214.399994,83.0,80.5,243.19999700000002,467.5,2253.0,6450.0,339.600006,89.75,16.780001000000002,359.0,286.600006
2017-07-17,24.129998999999998,72.349998,50.650002,80.800003,14.61,459.39999400000005,1977.0,57.450001,216.0,83.599998,80.150002,246.0,468.10000599999995,2261.0,6460.0,343.799988,90.699997,16.889999,363.100006,289.799988
2017-07-14,24.120001000000002,73.0,50.75,79.849998,14.63,457.89999400000005,1959.0,56.700001,214.5,84.0,79.900002,246.19999700000002,466.10000599999995,2341.0,6460.0,343.0,90.199997,16.860001,353.799988,290.299988
2017-07-13,24.120001000000002,72.75,51.299999,79.5,14.74,455.60000599999995,1912.0,56.900002,212.19999700000002,83.800003,79.699997,243.100006,467.5,2342.0,6380.0,343.299988,90.449997,16.870001000000002,352.100006,290.399994
2017-07-12,24.290001,72.550003,51.25,79.300003,14.61,456.5,1906.0,56.950001,215.0,83.699997,80.5,243.399994,466.39999400000005,2332.0,6360.0,342.100006,90.449997,16.799999,351.700012,289.5
2017-07-11,23.85,71.800003,50.700001,77.900002,14.55,447.60000599999995,1884.0,55.849998,210.30000299999998,82.349998,78.800003,238.5,462.799988,2296.0,6185.0,341.5,90.449997,16.84,348.0,286.5
2017-07-10,23.799999,73.349998,51.799999,78.300003,14.63,448.60000599999995,1905.0,56.25,209.80000299999998,82.900002,79.5,241.19999700000002,465.200012,2320.0,6230.0,342.100006,91.050003,16.940001000000002,352.299988,289.200012
2017-07-07,23.700001,72.400002,51.599998,78.0,14.62,447.299988,1885.0,55.400002,211.0,81.849998,79.050003,240.5,463.10000599999995,2287.0,6205.0,338.0,90.550003,16.84,355.100006,286.850006
2017-07-06,23.799999,72.550003,51.400002,77.5,14.52,445.0,1892.0,55.650002,210.399994,82.25,78.849998,241.899994,463.39999400000005,2290.0,6205.0,336.299988,90.449997,17.35,349.200012,285.700012
2017-07-05,23.889999,72.900002,52.200001,79.150002,14.46,448.700012,1928.0,56.200001,214.5,82.400002,80.150002,244.5,466.60000599999995,2316.0,6260.0,335.299988,89.599998,16.709999,355.0,285.799988
2017-07-04,23.719998999999998,72.75,51.75,79.25,14.44,448.0,1921.0,56.200001,212.600006,83.050003,80.349998,245.399994,468.39999400000005,2320.0,6175.0,335.5,89.400002,16.709999,351.0,284.600006
2017-07-03,23.959999,73.5,51.849998,79.599998,14.31,451.0,1920.0,56.400002,213.100006,83.699997,80.599998,246.399994,469.10000599999995,2323.0,6200.0,332.600006,89.150002,16.790001,357.299988,284.700012
